"x"
"1",7792904.5
"2",7268233.5
"3",7235490.75
"4",7229659.5
"5",8584076.75
"6",6942965.5
"7",7195578.5
"8",7049298
"9",6988100.75
"10",7067112.5
"11",6841950
"12",6904337.5
"13",6904045.75
"14",6744277.25
"15",6917248.5
"16",6848235.75
"17",6845014.5
"18",6854934.5
"19",6804825.75
"20",6771991.5
"21",6776402.25
"22",6739695.75
"23",6881117.5
"24",6812604.75
"25",6792417
