"x"
"1",7509
"2",5014.75
"3",4596.75
"4",4645.5
"5",4539
"6",4395.75
"7",4852.25
"8",4608.5
"9",4928.5
"10",4436.75
"11",4655
"12",4726.25
"13",4361.25
"14",4474.75
"15",4425.5
"16",4671
"17",4748
"18",4555.5
"19",4611.5
"20",4793.5
"21",4643.75
"22",4858.25
"23",5281.75
"24",4749.75
"25",4472
