"x"
"1",6481.25
"2",5043.5
"3",4970
"4",4913
"5",4758
"6",5125.5
"7",5124.25
"8",4782.25
"9",5114.5
"10",5038.75
"11",4684
"12",4782.5
"13",4855.75
"14",4920.25
"15",5010
"16",4874
"17",5201
"18",5116.75
"19",4881
"20",4955
"21",4320.75
"22",5072.75
"23",6472.75
"24",5268
"25",8123.25
