"x"
"1",16033.25
"2",13718.75
"3",13540.25
"4",13594.5
"5",13653.75
"6",13666.75
"7",13659.75
"8",13789.25
"9",13560
"10",13667.5
"11",13893.75
"12",13759.25
"13",13543.75
"14",13867.5
"15",13806
"16",13700.5
"17",13837.25
"18",14146.25
"19",14075.5
"20",13924.5
"21",13916.5
"22",15593.25
"23",15635
"24",14698.25
"25",15240
