285.063
291.104
308.415
320.55
321.429
285.253
274.634
269.188
270.315
269.271
269.244
269.285
269.595
274.207
291.654
324.813
327.162
328.564
329.896
308.949
272.226
278.14
289.851
280.553
312.757
