0
1998733.7589263916
1995780.7064056396
2006029.8442840576
1993836.6413116455
1997319.4599151611
2009196.2814331055
2002961.8740081787
2014224.5292663574
2003481.388092041
1996813.2972717285
2012233.7341308594
1994093.418121338
2000993.4902191162
1995446.9203948975
1997137.0697021484
1997160.6731414795
2006582.0217132568
1996623.0392456055
2009449.4819641113
2023537.1589660645
2018695.592880249
2000349.2832183838
2010437.7269744873
2005095.9587097168
2021104.097366333
