"x"
"1",117516136
"2",128455769.25
"3",118078884.5
"4",121035466.5
"5",123995339.75
"6",126373963
"7",113465066
"8",127771148.5
"9",115821551.75
"10",127984287.25
"11",118954662
"12",124099158
"13",122862239
"14",141399260.75
"15",124113668.25
"16",116783954.75
"17",109335012.75
"18",103615341.25
"19",112386700.75
"20",122942539
"21",99848388.75
"22",113610525.75
"23",118171725.25
"24",89344545.25
"25",82377011.75
