"x"
"1",4582
"2",2506
"3",2580
"4",3467.5
"5",2508
"6",2978.5
"7",2275.25
"8",2375.25
"9",2358
"10",3810
"11",2630
"12",2319.75
"13",2263.75
"14",4089.5
"15",4235.25
"16",4307.5
"17",2972.75
"18",2689.75
"19",2616.75
"20",2347
"21",3446.75
"22",3597.75
"23",3212.25
"24",3488.75
"25",3448.5
