"x"
"1",5985.25
"2",3294.75
"3",3318.75
"4",3240.75
"5",3288.25
"6",3425.25
"7",5921.75
"8",3404.75
"9",3656
"10",3568.5
"11",3793.5
"12",3835
"13",3769
"14",3546
"15",3416
"16",3418.75
"17",3549
"18",3548.5
"19",3511.75
"20",3411.25
"21",3425.25
"22",6424.5
"23",7424.25
"24",10130.75
"25",9610
