"x"
"1",6493870.25
"2",6115718.5
"3",6609060.25
"4",6203397.5
"5",6664323.5
"6",6775896.25
"7",6812995.75
"8",6687815.5
"9",6723393.5
"10",6900486.5
"11",7137910.25
"12",6885273
"13",6725855
"14",7075829.75
"15",6603226.25
"16",6782641.25
"17",7042051.5
"18",6670584.5
"19",6899117
"20",6919747.75
"21",8723107
"22",7927470.5
"23",7847764.75
"24",7185199
"25",6702017.25
