"x"
"1",4735.25
"2",1802.25
"3",1752.75
"4",1603.25
"5",2001.75
"6",1813.75
"7",1721.75
"8",1695
"9",1695
"10",1655.75
"11",1748.25
"12",1890
"13",1675
"14",1713
"15",1664.25
"16",1655.75
"17",1705
"18",1998.75
"19",1814.5
"20",1806.75
"21",1792.5
"22",1756
"23",1787.5
"24",1786
"25",1650
