0
8705358.743667603
8172728.776931763
8046037.435531616
8188283.681869507
7812674.999237061
7835137.128829956
7756674.766540527
7667595.386505127
7682016.134262085
7378968.238830566
7569011.449813843
7288415.431976318
7461317.300796509
7429379.463195801
7462864.16053772
7491601.943969727
7519857.406616211
7185701.131820679
7329631.328582764
7522381.30569458
7552775.621414185
7387626.886367798
7615160.703659058
7356366.157531738
7472087.621688843
