"x"
"1",2549706.75
"2",1237692
"3",1071678.75
"4",1723914.5
"5",2345996.5
"6",1903443
"7",2410665
"8",1708208.25
"9",2363181.25
"10",1459426.25
"11",2177617.5
"12",1452108.5
"13",1237685
"14",1364378.75
"15",1413618
"16",1415876
"17",1683817.25
"18",1579838.5
"19",1704177.75
"20",1345032
"21",1359527.5
"22",1412866.5
"23",1386604.75
"24",1489489.75
"25",1566271.5
