"x"
"1",21677620.25
"2",18261517.25
"3",18163983
"4",18145689.5
"5",18029928
"6",18303389.25
"7",18543604.75
"8",17940051.5
"9",17937709.75
"10",18142717.5
"11",18071145.75
"12",18013948.25
"13",18247824.5
"14",18027665.25
"15",18370365
"16",18098929.75
"17",18104814.5
"18",18032786.75
"19",18367806
"20",18037902
"21",18133445.5
"22",17944486.25
"23",18167779.75
"24",17915041.25
"25",18111755.25
