"x"
"1",3251454.5
"2",3269434
"3",3273833.25
"4",3292369.5
"5",3336718.5
"6",3286318.75
"7",3267225.5
"8",3290642
"9",3279351.75
"10",3287565.25
"11",3297772.25
"12",3285166
"13",3273839
"14",3250044
"15",3295673.25
"16",3281950.75
"17",3266553.75
"18",3233452.75
"19",3251212.75
"20",3263282.25
"21",3270120.25
"22",3270145.5
"23",3311375.25
"24",3300663.75
"25",3268440.75
